enum_expression	permissible_values		permissible_values																A list of possible values for a slot range			enum_definition												basic		True																				True					permissible_value																															
enum_expression	pv_formula		pv_formula								you cannot have BOTH the permissible_values and permissible_value_formula tag|code_set must be supplied for this to be valid								Defines the specific formula to be used to generate the permissible values.			enum_definition												basic																											pv_formula_options																															
enum_expression																																								expression																																																				
example	description		description																description of what the value is doing			example												basic																											string																															
example	value		value																example value			example												basic																											string																	skos:example														
example																			usage example and description															basic																																																										
expression		True																	general mixin for any class that can represent some form of expression																																		True																											testing												
extensible	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
extensible																			mixin for classes that support extension																																		True																																							
extension	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
extension	tag		tag																a tag associated with an extension			extension																					True																		uriorcurie									True																						
extension	value		value																the actual annotation			extension																																							string									True																						
extension																			a tag/value pair used to add non-model information to an entry																																																																									
import_expression	aliases		aliases	synonyms|alternate names|alternative labels|designations																		element					schema:alternateName							basic																						True					string																	skos:altLabel														
import_expression	alt_descriptions		alt_descriptions	alternate definitions																		element												basic		True																				True					alt_description																															
import_expression	annotations		annotations																a collection of tag/text tuples with the semantics of OWL Annotation			annotatable														True				extensions																True					annotation																															
import_expression	broad_mappings		broad_mappings																A list of terms from different schemas or terminology systems that have broader meaning.																False					mappings																True					uriorcurie																	skos:broadMatch														
import_expression	close_mappings		close_mappings																A list of terms from different schemas or terminology systems that have close meaning.																False					mappings																True					uriorcurie																	skos:closeMatch														
import_expression	comments		comments																notes and comments about an element intended for external consumption			element					rdfs:comment							owl|basic																						True					string																	skos:note														
import_expression	deprecated		deprecated							owl:deprecated									Description of why and when this element will no longer be used			element												basic																											string																															
import_expression	deprecated_element_has_exact_replacement		deprecated_element_has_exact_replacement																When an element is deprecated, it can be automatically replaced by this uri or curie																													IAO:0100001													uriorcurie																															
import_expression	deprecated_element_has_possible_replacement		deprecated_element_has_possible_replacement																When an element is deprecated, it can be potentially replaced by this uri or curie																													OIO:consider													uriorcurie																															
import_expression	description		description	definition															a description of the element's purpose and use			element					dcterms:description|schema:description							basic																											string			True														skos:definition														
import_expression	exact_mappings		exact_mappings																A list of terms from different schemas or terminology systems that have identical meaning.																False					mappings																True					uriorcurie																	skos:exactMatch														
import_expression	examples		examples							vann:example									example usages of an element			element												owl|basic		True																				True					example													example																		
import_expression	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
import_expression	from_schema		from_schema																id of the schema that defined the element			element																																				A stronger model would be range schema_definition, but this doesn't address the import model			uri		supplied by the schema loader															skos:inScheme														
import_expression	import_as		import_as																			import_expression																																							ncname																															
import_expression	import_from		import_from																			import_expression																																							uriorcurie									True																						
import_expression	import_map		import_map																			import_expression														True																				True					setting																															
import_expression	imported_from		imported_from																the imports entry that this element was derived from.  Empty means primary source			element																																							string		supplied by the schema loader																													
import_expression	in_language		in_language																																																							Use a string from IETF BCP 47			string																	schema:inLanguage														
import_expression	in_subset		in_subset																used to indicate membership of a term in a defined subset of terms used for a particular domain or application (e.g. the translator_minimal subset holding the minimal set of predicates used in a translator knowledge graph)			element												basic																						True					subset_definition																	OIO:inSubset														
import_expression	mappings		mappings	xrefs|identifiers|alternate identifiers|alternate ids															A list of terms from different schemas or terminology systems that have comparable meaning. These may include terms that are precisely equivalent, broader or narrower in meaning, or otherwise semantically related but not equivalent from a strict ontological perspective.																																					True					uriorcurie																	skos:mappingRelation														
import_expression	narrow_mappings		narrow_mappings																A list of terms from different schemas or terminology systems that have narrower meaning.																False					mappings																True					uriorcurie																	skos:narrowMatch														
import_expression	notes		notes																editorial notes about an element intended for internal consumption			element												owl|basic																						True					string																	skos:editorialNote														
import_expression	rank		rank	order|precedence|display order							the rank of an element does not affect the semantics								the relative order in which the element occurs, lower values are given precedence															basic																											integer																	sh:order														
import_expression	related_mappings		related_mappings																A list of terms from different schemas or terminology systems that have related meaning.																False					mappings																True					uriorcurie																	skos:relatedMatch														
import_expression	see_also		see_also																a reference			element												owl|basic																						True					uriorcurie																	rdfs:seeAlso														
import_expression	source		source	origin|derived from						prov:wasDerivedFrom|schema:isBasedOn	The described resource may be derived from the related resource in whole or in part								A related resource from which the element is derived.			element												basic																											uriorcurie																	dcterms:source														
import_expression	structured_aliases		structured_aliases																A list of structured_alias objects.																	True																				True					structured_alias																	skosxl:altLabel														
import_expression	title		title	long name															the official title of the element			element												owl|basic																											string																	dcterms:title														
import_expression	todos		todos																Outstanding issue that needs resolution			element												basic																						True					string																															
import_expression																			an expression describing an import																																			extensible|annotatable|common_metadata																										testing												
local_name	local_name_source		local_name_source																the ncname of the source of the name			local_name																					True																		ncname																															
local_name	local_name_value		local_name_value																a name assigned to an element in a given ontology			local_name																																							string									True								skos:altLabel														
local_name																			an attributed label																																																																									
path_expression	aliases		aliases	synonyms|alternate names|alternative labels|designations																		element					schema:alternateName							basic																						True					string																	skos:altLabel														
path_expression	all_of		all_of																holds if all of the expressions hold																					boolean_slot																True					path_expression																															
path_expression	alt_descriptions		alt_descriptions	alternate definitions																		element												basic		True																				True					alt_description																															
path_expression	annotations		annotations																a collection of tag/text tuples with the semantics of OWL Annotation			annotatable														True				extensions																True					annotation																															
path_expression	any_of		any_of																holds if at least one of the expressions hold																					boolean_slot																True					path_expression																															
path_expression	broad_mappings		broad_mappings																A list of terms from different schemas or terminology systems that have broader meaning.																False					mappings																True					uriorcurie																	skos:broadMatch														
path_expression	close_mappings		close_mappings																A list of terms from different schemas or terminology systems that have close meaning.																False					mappings																True					uriorcurie																	skos:closeMatch														
path_expression	comments		comments																notes and comments about an element intended for external consumption			element					rdfs:comment							owl|basic																						True					string																	skos:note														
path_expression	deprecated		deprecated							owl:deprecated									Description of why and when this element will no longer be used			element												basic																											string																															
path_expression	deprecated_element_has_exact_replacement		deprecated_element_has_exact_replacement																When an element is deprecated, it can be automatically replaced by this uri or curie																													IAO:0100001													uriorcurie																															
path_expression	deprecated_element_has_possible_replacement		deprecated_element_has_possible_replacement																When an element is deprecated, it can be potentially replaced by this uri or curie																													OIO:consider													uriorcurie																															
path_expression	description		description	definition															a description of the element's purpose and use			element					dcterms:description|schema:description							basic																											string			True														skos:definition														
path_expression	exact_mappings		exact_mappings																A list of terms from different schemas or terminology systems that have identical meaning.																False					mappings																True					uriorcurie																	skos:exactMatch														
path_expression	exactly_one_of		exactly_one_of																holds if only one of the expressions hold																					boolean_slot																True					path_expression																															
path_expression	examples		examples							vann:example									example usages of an element			element												owl|basic		True																				True					example													example																		
path_expression	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
path_expression	followed_by		followed_by																in a sequential list, this indicates the next member																																										path_expression																															
path_expression	from_schema		from_schema																id of the schema that defined the element			element																																				A stronger model would be range schema_definition, but this doesn't address the import model			uri		supplied by the schema loader															skos:inScheme														
path_expression	imported_from		imported_from																the imports entry that this element was derived from.  Empty means primary source			element																																							string		supplied by the schema loader																													
path_expression	in_language		in_language																																																							Use a string from IETF BCP 47			string																	schema:inLanguage														
path_expression	in_subset		in_subset																used to indicate membership of a term in a defined subset of terms used for a particular domain or application (e.g. the translator_minimal subset holding the minimal set of predicates used in a translator knowledge graph)			element												basic																						True					subset_definition																	OIO:inSubset														
path_expression	mappings		mappings	xrefs|identifiers|alternate identifiers|alternate ids															A list of terms from different schemas or terminology systems that have comparable meaning. These may include terms that are precisely equivalent, broader or narrower in meaning, or otherwise semantically related but not equivalent from a strict ontological perspective.																																					True					uriorcurie																	skos:mappingRelation														
path_expression	narrow_mappings		narrow_mappings																A list of terms from different schemas or terminology systems that have narrower meaning.																False					mappings																True					uriorcurie																	skos:narrowMatch														
path_expression	none_of		none_of																holds if none of the expressions hold																					boolean_slot																True					path_expression																															
path_expression	notes		notes																editorial notes about an element intended for internal consumption			element												owl|basic																						True					string																	skos:editorialNote														
path_expression	range_expression		range_expression								one use for this is being able to describe a range using any_of expressions, for example to combine two enums								A range that is described as a boolean expression combining existing ranges			slot_expression																																							anonymous_class_expression																															
path_expression	rank		rank	order|precedence|display order							the rank of an element does not affect the semantics								the relative order in which the element occurs, lower values are given precedence															basic																											integer																	sh:order														
path_expression	related_mappings		related_mappings																A list of terms from different schemas or terminology systems that have related meaning.																False					mappings																True					uriorcurie																	skos:relatedMatch														
path_expression	reversed		reversed																true if the slot is to be inversed																																										boolean																															
path_expression	see_also		see_also																a reference			element												owl|basic																						True					uriorcurie																	rdfs:seeAlso														
path_expression	source		source	origin|derived from						prov:wasDerivedFrom|schema:isBasedOn	The described resource may be derived from the related resource in whole or in part								A related resource from which the element is derived.			element												basic																											uriorcurie																	dcterms:source														
path_expression	structured_aliases		structured_aliases																A list of structured_alias objects.																	True																				True					structured_alias																	skosxl:altLabel														
path_expression	title		title	long name															the official title of the element			element												owl|basic																											string																	dcterms:title														
path_expression	todos		todos																Outstanding issue that needs resolution			element												basic																						True					string																															
path_expression	traverse		traverse																the slot to traverse																																										slot_definition																															
path_expression																			An expression that describes an abstract path from an object to another through a sequence of slot lookups																																			expression|extensible|annotatable|common_metadata																										testing												
pattern_expression	aliases		aliases	synonyms|alternate names|alternative labels|designations																		element					schema:alternateName							basic																						True					string																	skos:altLabel														
pattern_expression	alt_descriptions		alt_descriptions	alternate definitions																		element												basic		True																				True					alt_description																															
pattern_expression	annotations		annotations																a collection of tag/text tuples with the semantics of OWL Annotation			annotatable														True				extensions																True					annotation																															
pattern_expression	broad_mappings		broad_mappings																A list of terms from different schemas or terminology systems that have broader meaning.																False					mappings																True					uriorcurie																	skos:broadMatch														
pattern_expression	close_mappings		close_mappings																A list of terms from different schemas or terminology systems that have close meaning.																False					mappings																True					uriorcurie																	skos:closeMatch														
pattern_expression	comments		comments																notes and comments about an element intended for external consumption			element					rdfs:comment							owl|basic																						True					string																	skos:note														
pattern_expression	deprecated		deprecated							owl:deprecated									Description of why and when this element will no longer be used			element												basic																											string																															
pattern_expression	deprecated_element_has_exact_replacement		deprecated_element_has_exact_replacement																When an element is deprecated, it can be automatically replaced by this uri or curie																													IAO:0100001													uriorcurie																															
pattern_expression	deprecated_element_has_possible_replacement		deprecated_element_has_possible_replacement																When an element is deprecated, it can be potentially replaced by this uri or curie																													OIO:consider													uriorcurie																															
pattern_expression	description		description	definition															a description of the element's purpose and use			element					dcterms:description|schema:description							basic																											string			True														skos:definition														
pattern_expression	exact_mappings		exact_mappings																A list of terms from different schemas or terminology systems that have identical meaning.																False					mappings																True					uriorcurie																	skos:exactMatch														
pattern_expression	examples		examples							vann:example									example usages of an element			element												owl|basic		True																				True					example													example																		
pattern_expression	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
pattern_expression	from_schema		from_schema																id of the schema that defined the element			element																																				A stronger model would be range schema_definition, but this doesn't address the import model			uri		supplied by the schema loader															skos:inScheme														
pattern_expression	imported_from		imported_from																the imports entry that this element was derived from.  Empty means primary source			element																																							string		supplied by the schema loader																													
pattern_expression	in_language		in_language																																																							Use a string from IETF BCP 47			string																	schema:inLanguage														
pattern_expression	in_subset		in_subset																used to indicate membership of a term in a defined subset of terms used for a particular domain or application (e.g. the translator_minimal subset holding the minimal set of predicates used in a translator knowledge graph)			element												basic																						True					subset_definition																	OIO:inSubset														
pattern_expression	interpolated		interpolated																if true then the pattern is first string interpolated			pattern_expression																																							boolean																															
pattern_expression	mappings		mappings	xrefs|identifiers|alternate identifiers|alternate ids															A list of terms from different schemas or terminology systems that have comparable meaning. These may include terms that are precisely equivalent, broader or narrower in meaning, or otherwise semantically related but not equivalent from a strict ontological perspective.																																					True					uriorcurie																	skos:mappingRelation														
pattern_expression	narrow_mappings		narrow_mappings																A list of terms from different schemas or terminology systems that have narrower meaning.																False					mappings																True					uriorcurie																	skos:narrowMatch														
pattern_expression	notes		notes																editorial notes about an element intended for internal consumption			element												owl|basic																						True					string																	skos:editorialNote														
pattern_expression	partial_match		partial_match																if true then the pattern must match the whole string, as if enclosed in ^...$			pattern_expression																																							boolean																															
pattern_expression	rank		rank	order|precedence|display order							the rank of an element does not affect the semantics								the relative order in which the element occurs, lower values are given precedence															basic																											integer																	sh:order														
pattern_expression	related_mappings		related_mappings																A list of terms from different schemas or terminology systems that have related meaning.																False					mappings																True					uriorcurie																	skos:relatedMatch														
pattern_expression	see_also		see_also																a reference			element												owl|basic																						True					uriorcurie																	rdfs:seeAlso														
pattern_expression	source		source	origin|derived from						prov:wasDerivedFrom|schema:isBasedOn	The described resource may be derived from the related resource in whole or in part								A related resource from which the element is derived.			element												basic																											uriorcurie																	dcterms:source														
pattern_expression	structured_aliases		structured_aliases																A list of structured_alias objects.																	True																				True					structured_alias																	skosxl:altLabel														
pattern_expression	syntax		syntax																the string value of the slot must conform to this regular expression expressed in the string. May be interpolated.			pattern_expression													True																										string																															
pattern_expression	title		title	long name															the official title of the element			element												owl|basic																											string																	dcterms:title														
pattern_expression	todos		todos																Outstanding issue that needs resolution			element												basic																						True					string																															
pattern_expression																			a regular expression pattern used to evaluate conformance of a string																																			extensible|annotatable|common_metadata																																						
permissible_value	aliases		aliases	synonyms|alternate names|alternative labels|designations																		element					schema:alternateName							basic																						True					string																	skos:altLabel														
permissible_value	alt_descriptions		alt_descriptions	alternate definitions																		element												basic		True																				True					alt_description																															
permissible_value	annotations		annotations																a collection of tag/text tuples with the semantics of OWL Annotation			annotatable														True				extensions																True					annotation																															
permissible_value	broad_mappings		broad_mappings																A list of terms from different schemas or terminology systems that have broader meaning.																False					mappings																True					uriorcurie																	skos:broadMatch														
permissible_value	close_mappings		close_mappings																A list of terms from different schemas or terminology systems that have close meaning.																False					mappings																True					uriorcurie																	skos:closeMatch														
permissible_value	comments		comments																notes and comments about an element intended for external consumption			element					rdfs:comment							owl|basic																						True					string																	skos:note														
permissible_value	deprecated		deprecated							owl:deprecated									Description of why and when this element will no longer be used			element												basic																											string																															
permissible_value	deprecated_element_has_exact_replacement		deprecated_element_has_exact_replacement																When an element is deprecated, it can be automatically replaced by this uri or curie																													IAO:0100001													uriorcurie																															
permissible_value	deprecated_element_has_possible_replacement		deprecated_element_has_possible_replacement																When an element is deprecated, it can be potentially replaced by this uri or curie																													OIO:consider													uriorcurie																															
permissible_value	description		description	definition															a description of the element's purpose and use			element					dcterms:description|schema:description							basic																											string			True														skos:definition														
permissible_value	exact_mappings		exact_mappings																A list of terms from different schemas or terminology systems that have identical meaning.																False					mappings																True					uriorcurie																	skos:exactMatch														
permissible_value	examples		examples							vann:example									example usages of an element			element												owl|basic		True																				True					example													example																		
permissible_value	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
permissible_value	from_schema		from_schema																id of the schema that defined the element			element																																				A stronger model would be range schema_definition, but this doesn't address the import model			uri		supplied by the schema loader															skos:inScheme														
permissible_value	imported_from		imported_from																the imports entry that this element was derived from.  Empty means primary source			element																																							string		supplied by the schema loader																													
permissible_value	in_language		in_language																																																							Use a string from IETF BCP 47			string																	schema:inLanguage														
permissible_value	in_subset		in_subset																used to indicate membership of a term in a defined subset of terms used for a particular domain or application (e.g. the translator_minimal subset holding the minimal set of predicates used in a translator knowledge graph)			element												basic																						True					subset_definition																	OIO:inSubset														
permissible_value	mappings		mappings	xrefs|identifiers|alternate identifiers|alternate ids															A list of terms from different schemas or terminology systems that have comparable meaning. These may include terms that are precisely equivalent, broader or narrower in meaning, or otherwise semantically related but not equivalent from a strict ontological perspective.																																					True					uriorcurie																	skos:mappingRelation														
permissible_value	meaning		meaning	PV meaning															the value meaning of a permissible value			permissible_value												basic																								we may want to change the range of this (and other) elements in the model to an entitydescription type construct			uriorcurie											https://en.wikipedia.org/wiki/ISO/IEC_11179																				
permissible_value	narrow_mappings		narrow_mappings																A list of terms from different schemas or terminology systems that have narrower meaning.																False					mappings																True					uriorcurie																	skos:narrowMatch														
permissible_value	notes		notes																editorial notes about an element intended for internal consumption			element												owl|basic																						True					string																	skos:editorialNote														
permissible_value	rank		rank	order|precedence|display order							the rank of an element does not affect the semantics								the relative order in which the element occurs, lower values are given precedence															basic																											integer																	sh:order														
permissible_value	related_mappings		related_mappings																A list of terms from different schemas or terminology systems that have related meaning.																False					mappings																True					uriorcurie																	skos:relatedMatch														
permissible_value	see_also		see_also																a reference			element												owl|basic																						True					uriorcurie																	rdfs:seeAlso														
permissible_value	source		source	origin|derived from						prov:wasDerivedFrom|schema:isBasedOn	The described resource may be derived from the related resource in whole or in part								A related resource from which the element is derived.			element												basic																											uriorcurie																	dcterms:source														
permissible_value	structured_aliases		structured_aliases																A list of structured_alias objects.																	True																				True					structured_alias																	skosxl:altLabel														
permissible_value	text		text	value																		permissible_value									True			basic																											string																															
permissible_value	title		title	long name															the official title of the element			element												owl|basic																											string																	dcterms:title														
permissible_value	todos		todos																Outstanding issue that needs resolution			element												basic																						True					string																															
permissible_value				PV															a permissible value, accompanied by intended text and an optional mapping to a concept URI															basic																				extensible|annotatable|common_metadata																																						
prefix	prefix_prefix		prefix_prefix																the nsname (sans ':' for a given prefix)			prefix												basic									True																		ncname																															
prefix	prefix_reference		prefix_reference																A URI associated with a given prefix			prefix												basic																											uri									True																						
prefix																			prefix URI tuple															basic																																																										
schema_definition	aliases		aliases	synonyms|alternate names|alternative labels|designations																		element					schema:alternateName							basic																						True					string																	skos:altLabel														
schema_definition	alt_descriptions		alt_descriptions	alternate definitions																		element												basic		True																				True					alt_description																															
schema_definition	annotations		annotations																a collection of tag/text tuples with the semantics of OWL Annotation			annotatable														True				extensions																True					annotation																															
schema_definition	broad_mappings		broad_mappings																A list of terms from different schemas or terminology systems that have broader meaning.																False					mappings																True					uriorcurie																	skos:broadMatch														
schema_definition	categories		categories																controlled terms used to categorize an element															basic																						True					uriorcurie													category				dcterms:subject														
schema_definition	classes		classes																class definitions			schema_definition												minimal|basic|relational_model|object_oriented		True																				True					class_definition																															
schema_definition	close_mappings		close_mappings																A list of terms from different schemas or terminology systems that have close meaning.																False					mappings																True					uriorcurie																	skos:closeMatch														
schema_definition	comments		comments																notes and comments about an element intended for external consumption			element					rdfs:comment							owl|basic																						True					string																	skos:note														
schema_definition	conforms_to		conforms_to																An established standard to which the element conforms.			element												owl|basic																											string																	dcterms:conformsTo														
schema_definition	default_curi_maps		default_curi_maps																ordered list of prefixcommon biocontexts to be fetched to resolve id prefixes and inline prefix variables			schema_definition												basic																						True					string																															
schema_definition	default_prefix		default_prefix																default and base prefix -- used for ':' identifiers, @base and @vocab			schema_definition										default_ns		minimal|basic																											string																															
schema_definition	default_range		default_range																default slot range to be used if range element is omitted from a slot definition			schema_definition												minimal|basic																								restricted to type definitions for the time being.  Could be broadened if required			type_definition																															
schema_definition	definition_uri		definition_uri								Formed by combining the default_prefix with the mangled element								"the ""native"" URI of the element"			element																																							uriorcurie		filled in by the schema loader																													
schema_definition	deprecated		deprecated							owl:deprecated									Description of why and when this element will no longer be used			element												basic																											string																															
schema_definition	deprecated_element_has_exact_replacement		deprecated_element_has_exact_replacement																When an element is deprecated, it can be automatically replaced by this uri or curie																													IAO:0100001													uriorcurie																															
schema_definition	deprecated_element_has_possible_replacement		deprecated_element_has_possible_replacement																When an element is deprecated, it can be potentially replaced by this uri or curie																													OIO:consider													uriorcurie																															
schema_definition	description		description	definition															a description of the element's purpose and use			element					dcterms:description|schema:description							basic																											string			True														skos:definition														
schema_definition	emit_prefixes		emit_prefixes																a list of Curie prefixes that are used in the representation of instances of the model.  All prefixes in this list are added to the prefix sections of the target models.			schema_definition																																		True					ncname																															
schema_definition	enums		enums																enumerated ranges			schema_definition												basic|object_oriented		True																				True					enum_definition																															
schema_definition	exact_mappings		exact_mappings																A list of terms from different schemas or terminology systems that have identical meaning.																False					mappings																True					uriorcurie																	skos:exactMatch														
schema_definition	examples		examples							vann:example									example usages of an element			element												owl|basic		True																				True					example													example																		
schema_definition	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
schema_definition	from_schema		from_schema																id of the schema that defined the element			element																																				A stronger model would be range schema_definition, but this doesn't address the import model			uri		supplied by the schema loader															skos:inScheme														
schema_definition	generation_date		generation_date																date and time that the schema was loaded/generated			schema_definition												owl|basic																											datetime		supplied by the schema loader																													
schema_definition	id		id																The official schema URI			schema_definition												minimal|basic																											uri									True																						
schema_definition	id_prefixes		id_prefixes								Order of elements may be used to indicate priority order|If identifiers are treated as CURIEs, then the CURIE must start with one of the indicated prefixes followed by `:` (_should_ start if the list is open)|If identifiers are treated as URIs, then the URI string must start with the expanded for of the prefix (_should_ start if the list is open)								the identifier of this class or slot must begin with the URIs referenced by this prefix			element												basic																						True					ncname											https://github.com/linkml/linkml/issues/194|https://github.com/linkml/linkml-model/issues/28																				
schema_definition	imported_from		imported_from																the imports entry that this element was derived from.  Empty means primary source			element																																							string		supplied by the schema loader																													
schema_definition	imports		imports																other schemas that are included in this schema			schema_definition												basic																						True					uriorcurie																															
schema_definition	in_language		in_language																																																							Use a string from IETF BCP 47			string																	schema:inLanguage														
schema_definition	in_subset		in_subset																used to indicate membership of a term in a defined subset of terms used for a particular domain or application (e.g. the translator_minimal subset holding the minimal set of predicates used in a translator knowledge graph)			element												basic																						True					subset_definition																	OIO:inSubset														
schema_definition	keywords		keywords																Keywords or tags used to describe the element			element												basic																						True					string													keyword				schema:keywords														
schema_definition	license		license																license for the schema			schema_definition												owl|basic																											string																	dcterms:license														
schema_definition	local_names		local_names																			element														True																				True					local_name																															
schema_definition	mappings		mappings	xrefs|identifiers|alternate identifiers|alternate ids															A list of terms from different schemas or terminology systems that have comparable meaning. These may include terms that are precisely equivalent, broader or narrower in meaning, or otherwise semantically related but not equivalent from a strict ontological perspective.																																					True					uriorcurie																	skos:mappingRelation														
schema_definition	metamodel_version		metamodel_version																Version of the metamodel used to load the schema			schema_definition												owl|basic																											string		supplied by the schema loader																													
